epoch,price
1734542820.497890,41.698000
1734542821.797968,41.698000
1734542822.231908,41.698000
1734543061.273401,41.752000
1734543442.151576,42.086000
1734543442.159296,42.086000
1734543442.241404,42.086000
1734543442.267738,42.086000
1734543455.738316,42.161000
1734543647.789536,42.419000
1734543647.789635,42.457000
1734543647.789635,42.458000
1734543791.572751,42.349000
1734544074.102339,42.252000
1734544074.102339,42.249000
1734544074.107851,42.253000
1734544432.830465,42.332000
1734544432.830465,42.331000
1734544432.830761,42.331000
1734544432.830810,42.331000
1734544432.830810,42.306000
1734544432.831930,42.289000
1734544432.831930,42.288000
1734544432.831930,42.275000
1734544432.831930,42.263000
1734544432.832177,42.263000
1734544432.832177,42.248000
1734544432.832343,42.248000
1734544432.832343,42.233000
1734544787.833333,42.148000
1734544787.833333,42.147000
1734544787.891061,42.139000
1734545630.000624,42.482000
1734545630.000624,42.483000
1734545630.000624,42.485000
1734545630.000624,42.486000
1734545630.000624,42.504000
1734545630.000624,42.505000
1734545630.000624,42.512000
1734545630.000624,42.521000
1734545630.000624,42.524000
1734545900.695715,42.679000
1734547528.349152,42.668000
1734547528.349152,42.667000
1734547528.349152,42.657000
1734548015.438152,42.663000
1734548384.266897,42.941000
1734548408.724209,42.876000
1734548425.331282,43.020000
1734548483.693453,42.777000
1734548774.739881,42.604000
1734548941.409788,42.469000
1734549065.136650,42.217000
1734549121.561342,42.456000
1734550237.179863,42.495000
1734551013.216441,42.588000
1734551213.628708,42.235000
1734551216.258030,42.230000
1734551217.463360,42.210000
1734551286.580699,42.064000
1734551286.580699,42.063000
1734551286.581150,42.063000
1734551286.581846,42.045000
1734551400.362841,42.075000
1734551400.362841,42.076000
1734551523.437210,41.953000
1734551945.792003,41.698000
1734551972.185609,41.556000
1734551973.781378,41.500000
1734551979.139963,41.446000
1734551979.152170,41.445000
1734551983.814315,41.400000
1734551983.814315,41.400000
1734552014.128797,41.521000
1734552060.651583,41.504000
1734552127.457978,41.280000
1734552127.457978,41.279000
1734552165.720977,41.193000
1734552166.018419,41.168000
1734552167.806986,41.120000
1734552193.953408,41.120000
1734552195.340189,41.120000
1734552195.341766,41.120000
1734552195.392753,41.120000
1734552195.426380,41.120000
1734552195.431638,41.120000
1734552195.495224,41.120000
1734552195.760141,41.002000
1734552195.760141,41.001000
1734552195.760141,41.000000
1734552245.520723,41.078000
1734552278.765775,41.000000
1734552278.947036,41.000000
1734552278.947036,41.000000
1734552308.058508,41.000000
1734552336.890690,40.950000
1734552337.056372,40.950000
1734552337.934262,40.942000
1734552357.177252,40.988000
1734552357.177252,40.989000
1734552357.177252,40.989000
1734552357.177252,41.003000
1734552357.177252,41.003000
1734552357.177252,41.004000
1734552378.571983,40.790000
1734552378.571983,40.779000
1734552378.571983,40.740000
1734552378.571983,40.724000
1734552378.571983,40.693000
1734552378.571983,40.680000
1734552427.941158,40.680000
1734552428.936058,40.656000
1734552429.991519,40.589000
1734552441.901682,40.616000
1734552442.952473,40.445000
1734552442.953020,40.416000
1734552454.075387,40.261000
1734552454.075387,40.260000
1734552462.828803,40.199000
1734552478.203324,40.000000
1734552478.726568,40.000000
1734552478.816127,40.000000
1734552478.816127,40.000000
1734552478.832224,39.993000
1734552478.832224,39.955000
1734552479.225131,39.861000
1734552479.384555,39.860000
1734552481.752143,39.860000
1734552481.786565,39.860000
1734552481.827102,39.860000
1734552481.849440,39.860000
1734552482.605292,39.860000
1734552482.697720,39.860000
1734552482.720017,39.860000
1734552483.522143,39.860000
1734552483.522589,39.860000
1734552483.661623,39.860000
1734552484.198462,39.860000
1734552486.627657,39.860000
1734552496.311018,39.860000
1734552501.050603,39.712000
1734552504.676548,39.471000
1734552504.676548,39.470000
1734552504.676548,39.355000
1734552504.676843,39.231000
1734552504.676843,39.230000
1734552504.676932,39.230000
1734552504.676932,39.227000
1734552505.694785,39.227000
1734552509.340799,39.227000
1734552509.865940,39.227000
1734552510.654977,39.227000
1734552511.240685,39.227000
1734552511.763714,39.227000
1734552511.782812,39.227000
1734552512.322679,39.227000
1734552512.656652,39.227000
1734552512.955640,39.120000
1734552516.208149,39.120000
1734552517.286382,39.120000
1734552518.090220,39.120000
1734552520.707140,39.120000
1734552523.309552,39.124000
1734552528.184466,39.089000
1734552528.184560,39.089000
1734552528.187666,39.089000
1734552533.487753,39.000000
1734552533.487753,38.991000
1734552542.020959,39.062000
1734552542.020959,39.080000
1734552542.020959,39.094000
1734552542.503024,39.093000
1734552542.829661,39.091000
1734552543.332714,39.152000
1734552543.838942,39.170000
1734552548.292211,39.306000
1734552577.273405,39.449000
1734552577.650892,39.456000
1734552611.828186,38.918000
1734552612.142540,38.881000
1734552612.323256,38.881000
1734552612.421128,38.881000
1734552612.426853,38.882000
1734552612.798873,38.881000
1734552613.121517,38.881000
1734552613.134397,38.882000
1734552613.212958,38.881000
1734552613.317052,38.881000
1734552613.319797,38.882000
1734552613.408401,38.880000
1734552613.502635,38.880000
1734552613.600806,38.880000
1734552613.692335,38.880000
1734552613.783411,38.880000
1734552613.950885,38.880000
1734552614.044307,38.880000
1734552614.768794,38.880000
1734552614.859768,38.771000
1734552615.000004,38.771000
1734552615.725571,38.771000
1734552615.816741,38.771000
1734552615.908428,38.771000
1734552615.997330,38.771000
1734552616.090125,38.771000
1734552616.663876,38.771000
1734552616.717613,38.771000
1734552616.809178,38.771000
1734552616.900498,38.771000
1734552616.992554,38.771000
1734552616.992554,38.754000
1734552620.605724,38.706000
1734552620.606323,38.706000
1734552638.124850,38.666000
1734552642.512737,38.610000
1734552643.531402,38.609000
1734552643.912528,38.682000
1734552644.951065,38.683000
1734552644.958128,38.708000
1734552645.019424,38.674000
1734552645.320602,38.674000
1734552646.067024,38.674000
1734552646.648362,38.674000
1734552646.648362,38.609000
1734552646.654487,38.624000
1734552647.447846,38.609000
1734552647.447846,38.608000
1734552647.447846,38.519000
1734552647.447846,38.315000
1734552647.447846,38.226000
1734552647.447846,38.225000
1734552647.447846,38.177000
1734552647.447846,38.149000
1734552647.447846,38.135000
1734552647.447846,38.100000
1734552647.447846,38.087000
1734552647.447846,38.002000
1734552647.447846,38.001000
1734552647.447846,38.000000
1734552647.447846,38.000000
1734552647.447846,38.000000
1734552647.447846,38.000000
1734552647.447846,37.906000
1734552647.447846,37.853000
1734552647.447846,37.853000
1734552647.447846,37.785000
