epoch,price
1735197104.942130,454.550000
1735197164.384854,454.690000
1735197243.983032,453.960000
1735198484.485865,451.740000
1735198515.640719,451.460000
1735199463.365843,452.610000
1735199512.083928,452.330000
1735199512.083929,452.330000
1735199512.083929,452.440000
1735199916.731166,452.020000
1735199916.731166,452.060000
1735200006.414318,451.780000
1735200081.345499,452.060000
1735200353.957236,450.000000
1735200356.105583,449.890000
1735200361.194275,449.640000
1735200361.194275,449.630000
1735200362.269073,449.190000
1735200362.381148,448.660000
1735200362.381148,448.450000
1735200362.381148,448.360000
1735200362.381148,448.350000
1735200362.381148,448.320000
1735200362.381148,448.300000
1735200362.381148,448.240000
1735200362.381148,448.220000
1735200362.381148,448.200000
1735200362.381149,448.070000
1735200362.381149,448.060000
1735200405.747145,448.050000
1735200405.747206,448.050000
1735200405.747206,448.000000
1735200405.747336,448.000000
1735200406.356322,447.950000
1735200446.983988,448.360000
1735200447.780244,448.460000
1735200447.863178,448.500000
1735200448.466708,448.520000
1735200449.244266,448.560000
1735200449.366948,448.570000
1735200449.370228,448.580000
1735200449.659397,448.660000
1735200449.659397,448.670000
1735200449.659397,448.680000
1735200449.681318,448.690000
1735200449.809014,448.700000
1735200451.742267,448.710000
1735200451.909993,448.720000
1735200452.813018,448.820000
1735200453.072584,448.880000
1735200453.598343,448.910000
1735200454.497566,448.950000
1735200454.497566,448.960000
1735200454.724487,449.030000
1735200518.853458,447.590000
1735200518.853458,447.600000
1735200538.750542,447.130000
1735200552.206694,447.000000
1735200552.231714,447.000000
1735200572.341890,447.140000
1735200572.341890,447.130000
1735200650.532287,446.970000
1735200700.703790,447.090000
1735200700.703790,446.930000
1735200700.703791,446.910000
1735200700.703791,446.910000
1735200862.288370,446.210000
1735200862.376973,446.210000
1735200930.755724,445.330000
1735200951.950557,445.460000
1735200962.636655,445.550000
1735200962.648432,445.570000
1735200970.517453,445.640000
1735200971.536217,445.690000
1735201026.641604,445.300000
1735201026.641604,445.330000
1735201026.641604,445.490000
1735201026.641604,445.500000
1735201117.729421,444.380000
1735201117.729421,444.060000
1735201117.729421,444.050000
1735201117.729421,444.030000
1735201117.729421,443.990000
1735201188.379670,443.610000
1735201188.379670,443.260000
1735201188.379670,443.250000
1735201188.379670,443.080000
1735201206.918653,443.440000
1735201263.287608,443.040000
1735201263.343001,443.040000
1735201276.592364,442.820000
1735201296.128499,442.640000
1735201296.165829,442.640000
1735201296.193868,442.780000
1735201311.488752,442.560000
1735201343.457081,442.130000
1735201343.457239,442.130000
1735201343.457459,442.130000
1735201343.842759,442.130000
1735201343.843278,442.130000
1735201348.117580,441.920000
1735201371.093161,441.690000
1735201374.391385,441.120000
1735201374.391385,441.070000
1735201411.986167,441.330000
1735201411.986167,441.380000
1735201411.986167,441.390000
1735201414.269494,441.470000
1735201414.269494,441.480000
1735201419.158705,441.590000
1735201419.158705,441.610000
1735201419.158705,441.710000
1735201419.165513,441.830000
1735201419.165513,441.870000
1735201419.234823,441.850000
1735201458.684292,441.070000
1735201461.553425,440.750000
1735201465.639929,440.420000
1735201487.623568,440.060000
1735201506.689115,440.030000
1735201507.125365,440.030000
1735201507.208390,440.180000
1735201507.234838,440.190000
1735201507.415234,440.190000
1735201507.679141,440.250000
1735201507.709213,440.250000
1735201508.074259,440.320000
1735201508.444995,440.320000
1735201508.445083,440.320000
1735201508.535695,440.360000
1735201509.145622,440.410000
1735201509.180312,440.410000
1735201578.599960,440.500000
1735201579.545030,440.550000
1735201579.819276,440.650000
1735201580.255392,440.670000
1735201648.780156,440.540000
1735201649.321865,440.660000
1735201649.321865,440.670000
1735201649.423455,440.730000
1735201715.992020,440.980000
1735201719.393890,441.070000
1735201720.208564,441.110000
1735201720.892705,441.150000
1735201723.091303,441.210000
1735201723.538630,441.270000
1735201723.792266,441.310000
1735201759.040641,440.980000
1735201759.040641,441.000000
1735201759.040641,441.000000
1735201759.040929,441.000000
1735201759.040929,441.000000
1735201796.449115,441.090000
1735201804.425218,441.090000
1735201811.433561,441.160000
1735201826.441361,440.620000
1735201871.494975,440.220000
1735201892.516320,440.550000
1735201895.881404,440.810000
1735201897.945617,441.010000
1735202044.957722,440.290000
1735202045.559452,440.440000
1735202049.589089,440.480000
1735202142.732797,439.530000
1735202142.732797,439.520000
1735202225.150220,438.940000
1735202225.164609,438.940000
1735202297.683847,438.220000
1735202309.085621,438.000000
1735202309.088102,438.000000
1735202394.800539,437.150000
1735202396.945069,437.000000
1735202399.106282,436.870000
1735202429.860700,436.910000
1735202429.860700,436.920000
1735202446.337796,437.490000
1735202446.337796,437.500000
1735202446.337891,437.500000
1735202446.337891,437.510000
1735202446.338028,437.510000
1735202496.992361,437.970000
1735202497.280281,438.050000
1735202536.239833,438.470000
1735202558.140609,438.570000
1735202558.140610,438.580000
1735202558.140610,438.780000
1735202604.883485,438.690000
1735202604.883485,438.690000
1735202613.884340,438.780000
1735202613.884340,438.780000
1735202640.022779,438.780000
1735202640.022779,438.790000
1735202640.022779,438.880000
1735202663.992296,438.880000
1735202664.313028,439.030000
1735202664.440683,439.060000
1735202664.440683,439.070000
1735202676.360602,439.140000
1735202676.360602,439.150000
1735202676.360602,439.160000
1735202676.428295,439.180000
1735202677.193439,439.250000
1735202677.551975,439.350000
1735202677.891435,439.390000
1735202720.153098,438.950000
1735202730.031211,438.900000
1735202772.261681,439.060000
1735202781.391087,439.060000
1735202781.391087,439.200000
1735202795.301497,439.200000
1735202795.301497,439.210000
1735202795.410238,439.310000
1735202797.110217,439.420000
1735202798.154525,439.480000
1735202816.849321,439.590000
1735202816.849321,439.610000
1735202816.849321,439.640000
1735202816.849321,439.760000
1735202816.849321,439.880000
1735202816.849321,440.000000
1735202816.849321,440.030000
1735202816.849321,440.040000
1735202816.849321,440.040000
1735202834.064483,440.050000
1735202835.360800,440.100000
1735202835.432116,440.180000
1735202929.150662,440.860000
1735202960.597393,440.860000
1735202960.597393,440.900000
1735203024.035167,441.130000
1735203118.350329,441.330000
1735203142.054781,442.210000
1735204020.820724,442.820000
1735204021.229540,442.940000
1735205518.486628,441.990000
1735205567.431952,442.010000
1735205612.780520,441.430000
1735205651.570750,441.360000
1735205718.042226,441.230000
1735205744.289107,441.360000
1735205747.988850,441.430000
1735205747.992692,441.430000
1735205748.066369,441.430000
1735205748.079532,441.430000
1735205748.089404,441.430000
1735205748.147274,441.430000
1735205748.152382,441.430000
1735206003.223916,442.430000
1735206122.603154,442.060000
1735206204.713346,442.390000
1735206258.031639,442.400000
1735207405.112316,438.940000
1735209004.516371,440.040000
1735209416.346720,439.340000
1735209638.073015,440.550000
1735209638.073015,440.540000
1735209869.886287,440.700000
1735209869.886287,440.710000
1735209869.886287,440.710000
1735209869.886287,440.760000
1735209869.886287,440.780000
1735209961.572961,440.220000
1735211078.482253,441.490000
1735211078.482253,441.480000
1735211078.482253,441.480000
1735211078.482253,441.430000
1735212203.872740,441.520000
1735212240.280464,441.410000
1735212977.503992,441.920000
1735212989.617908,441.900000
1735214098.189174,440.480000
1735214098.270512,440.480000
1735214111.883217,440.460000
1735214111.883217,440.450000
1735214424.759309,440.090000
1735214424.759309,440.080000
1735214425.579971,440.090000
1735214425.579971,440.090000
1735214425.896418,440.090000
1735214700.098132,438.970000
1735214700.098132,438.970000
1735214988.973079,439.550000
1735214988.973079,439.480000
1735214988.973079,439.440000
1735214988.973079,439.430000
1735214988.973079,439.380000
1735214988.973079,439.370000
1735215258.062360,439.280000
1735215258.062360,439.230000
1735215258.062360,439.190000
1735215258.062360,439.180000
1735215258.062360,439.130000
1735215258.062361,439.090000
1735215258.062361,439.080000
1735215258.062361,439.070000
1735215258.062361,439.070000
1735215258.062361,439.030000
1735215258.062361,439.010000
1735215366.809192,439.000000
1735215367.818036,439.000000
