epoch,price
1736148593.048152,0.144670
1736148848.896140,0.141250
1736148848.896140,0.141240
1736149822.468975,0.143810
1736149822.741104,0.143810
1736149834.040193,0.143890
1736149834.304112,0.143890
1736149845.446430,0.143890
1736149979.627284,0.144390
1736149990.157776,0.144420
1736150170.549896,0.144330
1736150170.549896,0.144330
1736150228.448876,0.144320
1736150229.314337,0.144320
1736160539.253848,0.144480
1736160539.691618,0.144480
1736160550.736086,0.144480
1736160599.202821,0.144490
1736160610.399805,0.144480
1736160610.399805,0.144490
1736160621.696807,0.144440
1736160632.995476,0.144450
1736160644.522093,0.144490
1736160647.959062,0.144490
1736160655.843229,0.144500
1736161233.559550,0.144650
1736161244.877962,0.144580
1736161255.993046,0.144630
1736161988.061472,0.145140
1736162074.938131,0.145150
1736162087.129182,0.145150
1736162137.070237,0.145150
1736162148.910720,0.145160
1736162700.730625,0.145240
1736163103.929136,0.145880
1736163391.268564,0.145880
1736170280.643234,0.145140
1736175936.848024,0.145870
1736176492.137848,0.145840
1736176648.269027,0.145800
1736176648.269027,0.145810
1736176669.769953,0.145840
1736176691.695738,0.145780
1736176703.261845,0.145880
1736177437.485965,0.146550
1736177458.724792,0.146550
1736177548.097278,0.146560
1736179802.857059,0.146990
1736179815.520711,0.147190
1736179921.357059,0.147200
1736180230.333683,0.147200
1736180529.941239,0.147200
1736180540.880013,0.147200
1736180558.231495,0.147400
1736180658.487015,0.147430
1736181076.796735,0.147530
1736181076.796735,0.147520
1736181076.796735,0.147510
1736182858.640939,0.147400
1736184209.402657,0.147400
1736184209.402657,0.145930
1736186009.331591,0.148540
1736193412.935564,0.145970
1736194125.962909,0.145980
1736198918.193080,0.148580
1736198918.193080,0.148600
1736198918.193080,0.148620
1736201822.303239,0.148620
1736204953.397914,0.146550
1736204953.397914,0.146540
1736204953.397914,0.146520
1736204953.397914,0.145930
1736204953.397914,0.145920
1736204953.397914,0.144970
1736204953.397914,0.143730
1736204953.397914,0.143630
1736204953.397914,0.142340
1736204953.397914,0.142130
1736204953.397914,0.142120
1736208767.997065,0.147130
1736208768.404483,0.147130
1736208804.873867,0.147130
1736208804.873867,0.147130
1736208819.094924,0.147140
1736208833.587171,0.147310
1736208846.851324,0.147310
1736208861.278359,0.147310
1736208866.198181,0.147310
1736208875.513066,0.147310
1736208900.827258,0.147320
1736209105.584924,0.148390
1736209105.595625,0.148390
1736209119.149418,0.148400
1736209844.481366,0.151190
1736209844.481366,0.151190
1736209844.487491,0.151190
1736209854.976547,0.151190
1736209865.991142,0.151190
1736209882.309028,0.151190
1736209883.820490,0.151190
1736209885.361555,0.151190
1736209886.920685,0.151190
1736209911.979424,0.151190
1736210516.223828,0.150030
1736210516.346165,0.150020
1736210670.028544,0.149990
1736210671.029634,0.149980
1736210684.311750,0.149960
1736211476.623417,0.149030
1736211490.586864,0.149030
1736211504.764746,0.149030
1736211504.764746,0.149030
1736211518.738564,0.149020
1736211595.633414,0.148990
1736211609.266640,0.148980
1736216809.412944,0.150950
1736216809.412944,0.150960
1736216818.554994,0.150040
1736217954.372287,0.147720
1736217956.070239,0.147720
1736217968.091997,0.147710
1736218153.099387,0.147350
1736218153.220375,0.147350
1736219301.801892,0.149670
1736219301.801892,0.149680
1736225151.640549,0.146090
