epoch,price
1734478274.884096,123.46000
1734478298.182960,123.39000
1734478298.182960,123.41000
1734478298.182960,123.42000
1734478303.870468,123.42000
1734478303.983211,123.42000
1734478315.468426,123.33000
1734478323.624505,123.23000
1734478327.642162,123.22000
1734478336.281628,123.05000
1734478336.281628,123.02000
1734478342.907292,123.09000
1734478342.907292,123.10000
1734478368.076535,123.40000
1734478393.605949,123.18000
1734478401.456116,123.20000
1734478405.547408,123.27000
1734478417.898717,123.26000
1734478419.315576,123.27000
1734478419.315576,123.27000
1734478420.139423,123.27000
1734478452.887537,123.18000
1734478453.888924,123.30000
1734478453.888924,123.31000
1734478496.378890,123.16000
1734478496.378890,123.17000
1734478516.596339,123.27000
1734478520.041118,123.32000
1734478521.048883,123.34000
1734478522.898468,123.39000
1734478534.581413,123.40000
1734478534.581413,123.43000
1734478534.581413,123.44000
1734478534.581638,123.44000
1734478576.038032,123.36000
1734478623.608825,123.27000
1734478670.190859,123.16000
1734478676.634914,123.18000
1734478676.634915,123.19000
1734478676.634915,123.19000
1734478678.786242,123.16000
1734478678.786242,123.15000
1734478682.695207,123.24000
1734478683.747562,123.28000
1734478683.747562,123.33000
1734478694.007589,123.34000
1734478694.007589,123.35000
1734478694.451986,123.42000
1734478694.662334,123.45000
1734478694.746992,123.47000
1734478694.834632,123.49000
1734478694.920159,123.50000
1734478694.929301,123.51000
1734478695.005521,123.52000
1734478695.329321,123.57000
1734478695.425152,123.58000
1734478695.492259,123.60000
1734478695.783884,123.62000
1734478695.922833,123.63000
1734478695.922833,123.64000
1734478695.922833,123.65000
1734478696.194310,123.70000
1734478696.455211,123.74000
1734478699.225591,123.89000
1734478699.225591,123.88000
1734478699.225591,123.87000
1734478699.225591,123.82000
1734478699.233604,123.88000
1734478699.328849,123.90000
1734478700.247471,123.95000
1734478702.923744,123.96000
1734478704.353710,123.88000
1734478704.372211,123.88000
1734478705.940583,123.79000
1734478739.700586,123.61000
1734478740.023519,123.59000
1734478740.023519,123.60000
1734478790.798824,123.56000
1734478790.798824,123.56000
1734478800.414080,123.57000
1734478800.414080,123.59000
1734478800.414080,123.60000
1734478800.414080,123.60000
1734478800.414080,123.61000
1734478817.924645,123.62000
1734478817.932384,123.65000
1734478818.260935,123.66000
1734478825.340557,123.67000
1734478826.058044,123.68000
1734478827.316312,123.71000
1734478831.936337,123.72000
1734478831.936337,123.72000
1734478831.936337,123.72000
1734478833.569952,123.73000
1734478836.788239,123.74000
1734478876.424549,123.63000
1734478890.000398,123.66000
1734478903.095013,123.75000
1734478903.095013,123.75000
1734478903.095013,123.75000
1734478903.095216,123.75000
1734478903.095355,123.75000
1734478903.130098,123.76000
1734478904.929417,123.76000
1734478904.929417,123.79000
1734478904.931827,123.79000
1734478904.931827,123.80000
1734478908.373423,123.80000
1734478914.517249,123.81000
1734478914.517249,123.82000
1734478914.517249,123.82000
1734478937.340094,123.82000
1734478941.426917,123.83000
1734478941.496538,123.83000
1734478941.496538,123.84000
1734478941.496538,123.85000
1734478942.868397,123.86000
1734478942.870764,123.87000
1734478942.870764,123.89000
1734478945.101047,123.96000
1734478945.617346,123.97000
1734478946.020155,123.98000
1734478946.322966,124.00000
1734478946.649281,124.03000
1734478954.377620,124.08000
1734478957.939422,124.13000
1734478962.561410,124.11000
1734478965.647958,124.12000
1734479045.699007,124.00000
1734479089.073605,124.07000
