epoch,price
1735632310.140131,271.280000
1735632310.140131,271.140000
1735633208.606292,271.420000
1735633209.038858,271.420000
1735633210.172211,271.570000
1735633210.603386,271.570000
1735633210.829581,271.710000
1735633211.262984,271.710000
1735633212.007806,271.860000
1735633212.452187,271.860000
1735633213.260306,272.000000
1735633213.696619,272.000000
1735633214.131014,272.000000
1735633270.369298,272.150000
1735633367.191792,272.150000
1735633386.050401,272.290000
1735633386.484050,272.290000
1735633386.721135,272.440000
1735633387.157945,272.440000
1735633390.370050,272.580000
1735633390.840972,272.580000
1735633391.129117,272.730000
1735633391.562975,272.730000
1735633397.045604,272.880000
1735633397.488324,272.880000
1735633402.877996,272.880000
1735633410.307659,272.990000
1735633410.690526,272.990000
1735633411.126320,272.990000
1735633411.560301,272.990000
1735633411.996929,272.990000
1735633412.430436,272.990000
1735633412.864073,272.990000
1735633413.297390,272.990000
1735633413.728076,272.990000
1735633414.693439,273.000000
1735633415.126333,273.000000
1735633415.612965,273.000000
1735633415.821877,273.000000
1735633416.025626,273.000000
1735633416.250766,273.000000
1735633416.699733,273.000000
1735633417.130141,273.000000
1735633417.417596,273.000000
1735633417.996672,273.000000
1735633418.433857,273.000000
1735633419.829721,273.000000
1735633420.263765,273.000000
1735633420.705339,273.000000
1735633421.139601,273.000000
1735633421.572942,273.000000
1735633422.006251,273.000000
1735633422.436592,273.000000
1735633422.870918,273.000000
1735633423.310231,273.000000
1735633423.745308,273.000000
1735633424.176337,273.000000
1735633424.609851,273.000000
1735633425.044042,273.000000
1735633425.479922,273.000000
1735633425.916575,273.000000
1735633426.352863,273.000000
1735633426.788856,273.000000
1735633427.224587,273.000000
1735633427.666569,273.000000
1735633428.097501,273.000000
1735633428.528061,273.000000
1735633428.965969,273.000000
1735633429.400319,273.000000
1735633429.834316,273.000000
1735633430.270545,273.000000
1735633430.706062,273.000000
1735633431.141897,273.000000
1735633431.575283,273.000000
1735633432.016486,273.000000
1735633432.521591,273.000000
1735633432.827400,273.000000
1735633433.029517,273.000000
1735633434.248555,273.000000
1735633434.688774,273.000000
1735633435.121726,273.000000
1735633435.557266,273.000000
1735633435.990728,273.000000
1735633436.433161,273.000000
1735633436.866516,273.000000
1735633437.299999,273.000000
1735633437.730455,273.000000
1735633438.187209,273.000000
1735633438.620735,273.000000
1735633439.059215,273.000000
1735633439.497443,273.000000
1735633439.934394,273.000000
1735633440.364608,273.000000
1735633440.802753,273.000000
1735633441.442341,273.000000
1735633443.817254,273.000000
1735633447.244840,273.000000
1735633447.702750,273.000000
1735633448.136189,273.000000
1735633448.575329,273.000000
1735633449.639532,273.000000
1735633453.100610,273.000000
1735633453.536600,273.000000
1735633453.969756,273.000000
1735633454.416458,273.000000
1735633454.850043,273.000000
1735633455.279575,273.000000
1735633455.712938,273.000000
1735633456.146129,273.000000
1735633456.579678,273.000000
1735633457.013872,273.000000
1735633457.446516,273.000000
1735633457.879691,273.000000
1735633458.316171,273.000000
1735633458.749674,273.000000
1735633459.183224,273.000000
1735633459.620600,273.000000
1735633460.054243,273.000000
1735633460.490878,273.000000
1735633460.924026,273.000000
1735633461.359219,273.000000
1735633461.812902,273.000000
1735633462.089099,273.000000
1735633462.757367,273.000000
1735633463.194167,273.000000
1735633463.627932,273.000000
1735633464.065781,273.000000
1735633467.038684,273.000000
1735633467.472727,273.000000
1735633467.906937,273.000000
1735633468.340785,273.000000
1735633468.777314,273.000000
1735633469.214018,273.000000
1735633469.647806,273.000000
1735633470.080780,273.000000
1735633470.514113,273.000000
1735633470.952168,273.000000
1735633471.391740,273.000000
1735633471.826072,273.000000
1735633472.263735,273.000000
1735633472.701566,273.000000
1735633473.133187,273.000000
1735633473.569481,273.000000
1735633474.006308,273.000000
1735633474.440077,273.000000
1735633474.873502,273.000000
1735633475.307419,273.000000
1735633475.744606,273.000000
1735633476.178638,273.000000
1735633476.615987,273.000000
1735633477.055741,273.000000
1735633477.489719,273.000000
1735633477.926627,273.000000
1735633478.359820,273.000000
1735633478.794779,273.000000
1735633479.373555,273.000000
1735633479.809643,273.000000
1735633480.244984,273.000000
1735633480.678205,273.000000
1735633481.112856,273.000000
1735633481.546568,273.000000
1735633481.979262,273.000000
1735633482.416091,273.000000
1735633482.849564,273.000000
1735633483.286054,273.000000
1735633483.724339,273.000000
1735633486.228553,273.000000
1735633486.666976,273.000000
1735633487.100141,273.000000
1735633488.060037,273.000000
1735633488.497187,273.000000
1735633488.930565,273.000000
1735633489.363681,273.000000
1735633489.800605,273.000000
1735633490.237497,273.000000
1735633490.672045,273.000000
1735633491.111054,273.000000
1735633495.235496,273.000000
1735633496.401473,273.000000
1735633496.838085,273.000000
1735633497.275285,273.000000
1735633497.708900,273.000000
1735633498.142931,273.000000
1735633498.576023,273.000000
1735633499.016150,273.000000
1735633499.288007,273.000000
1735633499.724034,273.000000
1735633500.169387,273.000000
1735633500.603995,273.000000
1735633501.037049,273.000000
1735633501.470205,273.000000
1735633501.904304,273.000000
1735633502.337833,273.000000
1735633502.774636,273.000000
1735633503.208699,273.000000
1735633503.744430,273.000000
1735633504.180496,273.000000
1735633504.616879,273.000000
1735633505.050359,273.000000
1735633505.487081,273.000000
1735633505.924845,273.000000
1735633506.242659,273.000000
1735633506.863553,273.000000
1735633507.983738,273.000000
1735633508.421018,273.000000
1735633508.855006,273.000000
1735633509.291778,273.000000
1735633509.722743,273.000000
1735633510.166487,273.000000
1735633510.598988,273.000000
1735633511.041611,273.000000
1735633518.407872,273.000000
1735633518.837689,273.000000
1735633519.271104,273.000000
1735633519.705806,273.000000
1735633520.140092,273.000000
1735633520.574327,273.000000
1735633521.008407,273.000000
1735633521.441519,273.000000
1735633521.871862,273.000000
1735633522.310313,273.000000
1735633522.744209,273.000000
1735633523.174378,273.000000
1735633523.604694,273.000000
1735633524.046012,273.000000
1735633524.831314,273.000000
1735633525.267744,273.000000
1735633525.705620,273.000000
1735633526.139661,273.000000
1735633526.570224,273.000000
1735633527.006746,273.000000
1735633527.441391,273.000000
1735633527.877300,273.000000
1735633528.314508,273.000000
1735633528.747495,273.000000
1735633529.180893,273.000000
1735633529.614600,273.000000
1735633530.048762,273.000000
1735633530.482336,273.000000
1735633530.915670,273.000000
1735633531.348920,273.000000
1735633531.779433,273.000000
1735633532.216515,273.000000
1735633532.661170,273.000000
