epoch,price
1736665464.547945,25.44900000
1736667712.137461,25.40000000
1736667712.137461,25.40100000
1736667712.137461,25.40100000
1736667712.137461,25.40100000
1736667712.137461,25.40700000
1736667712.137461,25.40700000
1736667712.137461,25.41000000
1736667712.137461,25.41000000
1736667784.335816,25.40700000
1736669832.411583,25.45300000
1736671011.962420,25.38900000
1736671398.515371,25.37200000
1736671562.182752,25.35800000
1736671562.183565,25.35800000
1736671562.530248,25.35800000
1736672012.873346,25.30900000
1736674341.384725,25.27100000
1736674639.031733,25.20700000
1736674639.031733,25.20900000
1736674639.031733,25.21300000
1736674639.031733,25.21500000
1736674639.031733,25.21900000
1736674639.031733,25.22200000
1736674725.812360,25.20300000
1736675377.891738,25.20200000
1736676623.387831,25.24100000
1736678569.932320,25.21100000
1736678569.932495,25.21100000
1736679600.055094,25.32600000
1736679607.027037,25.31300000
1736680332.218321,25.32100000
1736680332.218321,25.32100000
1736680332.218321,25.31900000
1736680660.500540,25.33200000
1736680660.931272,25.33200000
1736680661.369283,25.33200000
1736680685.152619,25.33400000
1736680825.803148,25.32900000
1736680881.684386,25.35100000
1736681044.853363,25.35400000
1736681438.648209,25.35700000
1736681654.663324,25.35300000
1736681661.391744,25.35300000
1736681669.230952,25.33800000
1736681682.733552,25.35300000
1736681701.232483,25.35100000
1736681718.039229,25.32900000
1736681736.430877,25.34300000
1736681750.233740,25.35400000
1736681767.123501,25.34000000
1736681767.290142,25.34000000
1736681787.896235,25.35500000
1736681799.624700,25.35500000
1736681800.988129,25.35500000
1736681817.675420,25.33900000
1736681840.087503,25.35500000
1736681847.343140,25.35600000
1736681852.068863,25.35500000
1736681865.202271,25.35300000
1736681892.143430,25.35500000
1736682409.558067,25.37800000
1736682587.727210,25.35800000
1736682587.727211,25.35900000
1736684625.878156,25.42900000
1736684625.878156,25.43500000
1736684631.742132,25.42100000
1736684680.345953,25.43800000
1736684680.348422,25.43800000
1736684767.319901,25.52300000
1736684813.917781,25.47800000
1736684892.379047,25.47100000
1736684900.684682,25.45800000
1736684901.172552,25.45800000
1736687100.352314,25.30800000
1736687605.663180,25.34200000
1736690052.166680,25.42300000
1736690052.166680,25.41500000
1736690052.166680,25.41400000
1736691585.046870,25.47100000
1736691631.537044,25.47300000
1736691631.537044,25.47200000
1736691631.537044,25.46800000
1736691631.537044,25.46600000
1736691631.537044,25.46200000
1736691631.537044,25.45900000
1736691705.619616,25.45000000
1736692043.590176,25.42100000
1736692043.590176,25.42200000
1736692297.269627,25.40000000
1736692297.276285,25.40000000
1736692297.276421,25.40000000
1736692297.282893,25.40000000
1736692297.283049,25.40000000
1736692297.699889,25.40000000
1736692298.134330,25.40000000
1736692298.565436,25.40000000
1736692298.578886,25.40000000
1736692298.826021,25.40000000
1736692299.432183,25.40000000
1736692299.866370,25.40000000
1736692300.297197,25.40000000
1736692300.727595,25.40000000
1736693792.294729,25.37700000
1736693792.294729,25.37500000
1736693792.294729,25.37500000
1736694027.529368,25.38200000
1736694868.727453,25.32400000
1736694868.727453,25.29700000
1736695308.667873,25.50000000
1736695315.266695,25.50100000
1736695315.266695,25.51200000
1736695315.266695,25.51300000
1736695353.258598,25.55300000
1736695353.258598,25.55300000
1736695510.714120,25.50100000
