epoch,price
1735974303.765233,0.57510
1735974398.665921,0.57510
1735974400.091120,0.57660
1735974462.435234,0.57460
1735974541.776456,0.57710
1735974541.776456,0.57710
1735974541.776456,0.57690
1735974541.776456,0.57590
1735974541.776456,0.57580
1735974541.776456,0.57510
1735974541.776456,0.57510
1735974541.776456,0.57440
1735974541.779485,0.57400
1735974541.779596,0.57400
1735974541.779993,0.57400
1735974761.436127,0.57560
1735974767.708228,0.57570
1735974767.708228,0.57580
1735974818.743027,0.57200
1735974823.101563,0.57100
1735974864.319729,0.57010
1735974919.486078,0.56960
1735974919.486078,0.56950
1735974919.486078,0.56940
1735974919.486078,0.56830
1735974919.486078,0.56820
1735974919.486078,0.56800
1735974919.486078,0.56800
1735974925.822254,0.57010
1735975156.374133,0.56980
1735975297.367407,0.57180
1735975297.367407,0.57190
1735975297.367407,0.57200
1735975760.483308,0.57050
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975760.483308,0.57060
1735975810.703113,0.57080
1735975812.712802,0.57080
1735975812.712802,0.57090
1735975844.818019,0.56930
1735975867.468908,0.57020
1735975867.468908,0.57030
1735975869.382466,0.57020
1735975885.939243,0.56980
1735975887.960141,0.56980
1735975887.960141,0.56990
1735975942.413555,0.57030
1735975942.413555,0.57040
1735975952.271021,0.57190
1735975982.246862,0.57070
1735975985.434223,0.57130
1735975987.466434,0.57120
1735975987.466434,0.57130
1735976256.335428,0.57050
1735976256.335428,0.57060
1735976522.195413,0.57290
1735976605.625658,0.57470
1735976635.707784,0.57290
1735976816.216113,0.56680
1735976836.000085,0.56710
1735976925.754646,0.56660
1735976935.063760,0.56710
1735977089.042556,0.56750
1735977247.637130,0.56720
1735977276.705039,0.56790
1735977362.738903,0.56810
1735977405.600509,0.56980
1735977514.698009,0.56920
1735977600.211321,0.57010
1735977614.953594,0.57030
1735977633.367873,0.57140
1735977633.367873,0.57150
1735977667.454709,0.57190
1735977667.454709,0.57200
1735977920.691497,0.56810
1735977922.709316,0.56830
1735978124.937641,0.56330
1735978124.937641,0.56320
1735978124.937641,0.56310
1735978126.958139,0.56430
1735978126.958139,0.56390
1735978126.958139,0.56320
1735978132.055943,0.56400
1735978161.560656,0.56510
1735978161.560656,0.56520
1735978177.392786,0.56500
1735978177.392786,0.56500
1735978199.473462,0.56480
1735978199.473462,0.56480
1735978199.473462,0.56470
1735978711.212363,0.56640
1735978751.706673,0.56630
1735978781.872021,0.56480
1735978781.872021,0.56470
1735978922.765624,0.56460
1735978934.700430,0.56400
1735978936.707693,0.56410
1735978961.791442,0.56370
1735978962.261607,0.56370
1735979043.012735,0.56220
1735979117.942374,0.56130
1735979130.758477,0.56030
1735979130.758477,0.56020
1735979130.758477,0.56000
1735979141.102867,0.55990
1735979278.883349,0.55960
1735979278.883349,0.55970
1735979309.808071,0.56000
1735979309.808071,0.56120
1735979386.438059,0.56200
1735979386.438059,0.56190
1735979487.413772,0.56250
1735979487.413772,0.56240
1735979519.248585,0.56300
1735979745.350773,0.56220
1735979745.350773,0.56220
1735979745.350773,0.56210
1735979745.350773,0.56200
1735979745.350773,0.56190
1735979745.350773,0.56180
1735979745.350773,0.56130
1735979745.350773,0.56130
1735979745.350773,0.56120
1735979745.350773,0.56120
1735979870.188606,0.56020
1735979872.203291,0.56020
1735979872.203291,0.56030
1735979910.619757,0.56100
1735979910.619757,0.56100
1735980057.207093,0.55850
1735980057.207093,0.55840
1735980131.441548,0.55750
1735980169.753479,0.55870
1735980169.753479,0.55860
1735980169.753479,0.55850
1735980169.753479,0.55820
1735980169.753479,0.55820
1735980169.753479,0.55790
1735980169.753479,0.55780
1735980169.753479,0.55770
1735980169.753479,0.55750
1735980169.753479,0.55700
1735980169.753479,0.55690
1735980169.753479,0.55590
1735980263.090345,0.55940
1735980263.090345,0.55930
1735980263.090345,0.55900
1735980302.986772,0.55900
1735980310.666549,0.55900
1735980332.108351,0.56010
1735980332.108351,0.56000
1735980430.431058,0.56020
1735980430.431058,0.56030
1735980467.389451,0.55760
1735980467.389451,0.55750
1735980467.389451,0.55720
1735980467.389451,0.55680
1735980467.389451,0.55660
1735980467.389451,0.55630
1735980467.389451,0.55630
1735980467.389451,0.55630
1735980474.325521,0.55760
1735980488.432113,0.55730
1735980554.505998,0.55760
1735980671.187711,0.55950
1735980673.208426,0.55950
1735980673.208426,0.55960
1735980705.595872,0.55990
1735980705.595872,0.55980
1735980976.077077,0.56030
1735981017.731908,0.55880
1735981083.230958,0.55920
1735982026.189319,0.55960
1735982109.216162,0.55950
1735982109.216162,0.55960
1735982260.381729,0.55900
1735982557.203463,0.55820
1735982719.671080,0.55790
1735982760.086009,0.55840
1735982803.277885,0.55900
1735983079.347663,0.55750
1735983120.605897,0.55880
1735983258.406855,0.55910
1735983258.406855,0.55900
1735983300.705647,0.55960
1735983302.712885,0.55970
1735983613.213467,0.55840
1735983695.845380,0.55820
1735984803.084273,0.55340
1735984803.084273,0.55330
1735984803.084273,0.55320
1735984850.698483,0.55390
1735985042.359828,0.55240
1735985174.278382,0.55130
1735985174.278382,0.55120
1735985416.820917,0.55040
1735985425.025574,0.55090
1735985869.958271,0.55010
1735986500.212247,0.55070
1735986575.499632,0.55020
1735986575.499632,0.54970
1735986575.500441,0.54970
1735986575.500441,0.54960
1735986689.470202,0.54910
1735986843.197823,0.54950
1735986845.235685,0.54950
1735986845.235685,0.54960
