epoch,price
1736060429.776543,98430.80000
1736060429.776543,98430.80000
1736060429.776543,98430.80000
1736060429.776543,98430.80000
1736060429.776543,98430.80000
1736060429.776543,98430.80000
1736060429.776543,98430.80000
1736060429.776543,98430.80000
1736060446.921101,98430.90000
1736060449.977022,98430.90000
1736060451.836726,98430.90000
1736060459.686489,98430.90000
1736060466.397348,98430.90000
1736060473.162590,98430.80000
1736060473.162590,98430.80000
1736060476.474843,98430.80000
1736060494.155544,98430.90000
1736060500.050030,98430.90000
1736060504.716884,98430.80000
1736060505.166393,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.558228,98430.90000
1736060509.563527,98430.90000
1736060517.258502,98430.90000
1736060578.382022,98430.90000
1736060620.410460,98430.80000
1736060620.410460,98430.80000
1736060620.410460,98430.80000
1736060620.410460,98430.80000
1736060620.410460,98430.80000
1736060620.410460,98430.80000
1736060620.410460,98430.80000
1736060620.410460,98430.80000
1736060620.410460,98430.00000
1736060620.410460,98428.90000
1736060624.218529,98429.00000
1736060631.576174,98428.90000
1736060631.576174,98428.90000
1736060639.698968,98428.90000
1736060672.106838,98429.00000
1736060677.470288,98429.00000
1736060681.593386,98429.00000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060695.879984,98428.90000
1736060697.137527,98428.90000
1736060716.799283,98428.90000
1736060717.016300,98429.00000
1736060717.106407,98428.90000
1736060717.106407,98428.90000
1736060740.805890,98428.90000
1736060763.098804,98429.00000
1736060764.105462,98429.00000
1736060770.738183,98428.90000
1736060788.227986,98429.00000
1736060813.953983,98429.00000
1736060813.953983,98429.00000
1736060815.672785,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053334,98429.00000
1736060818.053335,98429.00000
1736060818.053335,98429.00000
1736060818.058196,98429.00000
1736060818.058196,98429.00000
1736060821.840521,98429.00000
1736060842.788819,98428.90000
1736060852.976524,98428.90000
1736060857.125001,98428.90000
1736060858.652584,98429.00000
1736060859.657670,98429.00000
1736060875.035434,98429.00000
1736060875.035434,98429.00000
1736060875.035434,98429.00000
1736060876.040918,98430.10000
1736060876.040918,98430.10000
1736060902.991936,98430.00000
1736060904.067028,98430.10000
1736060918.567667,98430.00000
1736060924.995557,98430.00000
1736060935.503040,98430.10000
1736060942.820092,98430.10000
1736060943.777244,98430.00000
1736060943.827971,98430.10000
1736060944.084676,98430.00000
1736060949.771352,98430.00000
1736060956.628236,98430.10000
1736060959.317579,98430.10000
1736060959.317579,98430.10000
1736060959.317579,98430.10000
1736060968.508775,98430.10000
1736060968.508775,98430.10000
1736060987.110276,98430.10000
1736060990.835743,98430.10000
1736060999.535331,98430.10000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98430.00000
1736061023.505701,98428.80000
1736061023.809350,98428.80000
1736061023.809350,98428.80000
1736061023.809350,98427.30000
1736061025.175382,98427.30000
1736061028.837603,98427.30000
1736061042.517770,98427.30000
1736061042.517770,98427.30000
1736061042.517770,98427.30000
1736061053.512179,98427.40000
1736061059.543330,98427.30000
1736061059.543330,98427.30000
1736061059.543330,98427.30000
1736061059.543330,98427.30000
1736061063.563523,98427.40000
1736061065.956123,98427.40000
1736061078.939547,98427.40000
1736061094.036878,98427.40000
1736061094.360060,98427.40000
1736061130.759522,98427.10000
1736061152.647919,98427.10000
1736061175.087518,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98427.00000
1736061175.822627,98426.40000
1736061182.498476,98426.50000
1736061184.236845,98426.50000
1736061202.664999,98426.40000
1736061232.385508,98426.40000
1736061249.039639,98426.50000
1736061266.312186,98426.50000
1736061314.465874,98426.40000
1736061338.790499,98426.40000
